time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.0600000000000023,1.25546540999,-1.15449155224,20.9420778938,0.0772417360106,0.01832832332,0.0,0.814751250091,-0.352052956036,5.71556603687,0.0793900831996,0.0749908199812,0.0,455.16814759633,455.8304250890758,456.6381169460029,456.3115276235307
3.1200000000000023,1.30387564065,-1.17384644076,21.2902664821,0.0819508860854,0.0229181556236,0.0,0.798419660927,-0.292637257138,5.88981495214,0.0766142344568,0.0793499399453,0.0,489.41024592772425,489.73866254103257,487.9543600095816,487.75137439842075
3.1800000000000024,1.35130994249,-1.18991895038,21.6441872414,0.0868054202512,0.0284864811372,0.0,0.782246594712,-0.242688310589,5.90742642798,0.0883463424,0.111231218549,0.0,442.3993111396834,445.02400037099363,442.26715787777164,443.23784886280947
3.2400000000000024,1.39752781935,-1.202497714,22.0037607147,0.0921490552548,0.0353027873305,0.0,0.757606034375,-0.176077733103,6.07742697629,0.0904511745381,0.117970319642,0.0,489.4926950876425,490.00417844351693,489.19041471367296,489.3529586432505
3.3000000000000025,1.44226300866,-1.21135009152,22.3693096732,0.0974893527817,0.0422261285879,0.0,0.732919608115,-0.118516792957,6.10733325732,0.085945442847,0.10965544457,0.0,450.3309350705731,449.669399588432,448.7916345732639,448.43221114590744
3.3600000000000025,1.48518943279,-1.21620066051,22.7411718874,0.103527704572,0.0493801843442,0.0,0.697206212316,-0.0426116064742,6.28703391672,0.120219782231,0.133599236334,0.0,492.82451021441364,494.60235998469534,494.0809470594382,496.6089814312652
3.4200000000000026,1.52585046219,-1.21645374613,23.1228059725,0.110269622211,0.0577782067714,0.0,0.657292927528,0.0348612859555,6.43319744336,0.0880520617567,0.150351313496,0.0,486.3461863078967,487.6156402184875,488.0366336690663,485.63880209445034
3.4800000000000026,1.56405867644,-1.21216676554,23.5109469728,0.116234775604,0.067024302448,0.0,0.615429086031,0.108552520787,6.50433858092,0.115747408562,0.160700774148,0.0,465.7413791551662,466.57141673668957,465.6268524753507,467.7965853960371
3.5400000000000027,1.59952274631,-1.20325894393,23.9039683666,0.123787856252,0.0764514118139,0.0,0.565765033502,0.189048065204,6.59571946146,0.140879017205,0.148780039248,0.0,473.8163922227552,472.9204949158249,472.7985775310295,474.74425684497845
3.6000000000000028,1.63211568228,-1.18984434216,24.2986171857,0.132617544428,0.0855591097665,0.0,0.519899960206,0.25883796406,6.55930705519,0.157430163409,0.157223618603,0.0,434.5728144093441,435.30235352883244,434.39680906926895,435.8034154401841
3.660000000000003,1.66179383571,-1.17208117847,24.6911467537,0.141649869409,0.0946913389632,0.0,0.468579816561,0.334052180205,6.52503160613,0.130921980505,0.139586858149,0.0,436.7545390555705,435.3028414897166,436.2937132108748,434.09567219544573
3.720000000000003,1.68835301595,-1.14982395749,25.0804537843,0.149473736302,0.102936432171,0.0,0.416048437195,0.408508243912,6.45210290445,0.129329383997,0.132689730845,0.0,422.93855667981734,422.3624817804994,422.89993318712504,422.779235945807
3.780000000000003,1.7111199349,-1.12224289213,25.4701966314,0.156953507278,0.111097979211,0.0,0.342093625385,0.511539135394,6.53859392201,0.113162573557,0.141972869472,0.0,472.17042239839793,472.9020244952255,474.31177796110103,473.0812274563595
3.840000000000003,1.72950408384,-1.08864530414,25.8631306898,0.1636747097,0.120604542967,0.0,0.269900287939,0.608956849541,6.55884394755,0.109633298513,0.179570476634,0.0,452.8927596931311,455.92945906445175,454.0964802611399,453.8240564878372
3.900000000000003,1.74316921427,-1.04880778735,26.2588838525,0.169689860153,0.13145113515,0.0,0.184590992994,0.719500743728,6.63220415497,0.0646530967215,0.183082336412,0.0,471.203375979921,471.50437140254223,473.2601832874947,469.79177427395024
3.960000000000003,1.75114177524,-1.00178411833,26.6615858266,0.174182743326,0.143425579598,0.0,0.0799984592033,0.848231138706,6.78993540162,0.0899822978797,0.220714699872,0.0,496.2561357750017,499.04428066390676,497.2483054743407,499.10431407810455
4.020000000000002,1.752893212,-0.947332491815,27.0714502087,0.179570357872,0.156610925987,0.0,-0.0228640950902,0.967228960328,6.87133989169,0.0894137031116,0.217769276943,0.0,477.76342331546357,477.5828618024755,478.15833396216567,478.1211184908267
4.080000000000001,1.74884391584,-0.886355051534,27.482213793,0.184842847041,0.169564081811,0.0,-0.11319597726,1.0657863103,6.82071722168,0.0846066978353,0.211832801357,0.0,438.6773620101496,438.2307228495304,437.8296572929294,437.43596328705854
4.14,1.73955293547,-0.819798972817,27.8876866301,0.190188536,0.182536824206,0.0,-0.197503728896,1.15319800222,6.69542364569,0.0968219201911,0.223769534653,0.0,413.1672220708313,414.2683381089993,411.21023757879806,412.29844123361556
4.199999999999998,1.72482677343,-0.747731579518,28.2866078976,0.195833949494,0.195784494671,0.0,-0.294432783177,1.24951115803,6.60206951553,0.0879796804981,0.214073065891,0.0,422.5148946577522,421.72889519595714,424.3836042801708,423.6316878900913
4.259999999999997,1.70402437495,-0.669747942793,28.6801853237,0.201080815735,0.208402924698,0.0,-0.400000972062,1.35035911278,6.51720872926,0.0863629086979,0.201465804055,0.0,425.88031561173847,424.8459305873767,426.225196346501,426.0936557584665
4.319999999999996,1.6766691003,-0.585614900909,29.0687507631,0.206041215388,0.220600596315,0.0,-0.512811682002,1.45446738691,6.43495318453,0.0740324286047,0.206716225046,0.0,426.87463582769766,427.3648867698231,426.65779439153516,425.6093038583047
4.379999999999995,1.64180351937,-0.494668495756,29.4547202994,0.210508644741,0.233512670637,0.0,-0.650429494201,1.57736147964,6.43015095248,0.0752928937405,0.228272817819,0.0,451.397713000925,453.178585774946,452.9584118093227,453.0640075079989
4.439999999999993,1.59842041529,-0.396257502045,29.8404487737,0.215112703872,0.24746076306,0.0,-0.796823121259,1.70327543408,6.42683919195,0.0794701229278,0.239746777742,0.0,453.75178113571144,454.72449158456425,454.36984541824125,454.7091954455787
4.499999999999992,1.54712886238,-0.291168829132,30.2216004745,0.219731524107,0.261920335358,0.0,-0.913989537215,1.80004407301,6.27846773274,0.0714706818517,0.243370643349,0.0,405.3421565776365,405.7318755278606,406.41151602521165,405.69897306886725
4.559999999999991,1.48798641074,-0.179720140651,30.5960512508,0.224571610336,0.276545563187,0.0,-1.05857470843,1.91520067024,6.20294689052,0.0945967141026,0.244507750903,0.0,431.01461940640854,431.1721729159573,430.42482337382165,432.3832976570058
4.6199999999999894,1.4203165997,-0.0615940722969,30.9646178992,0.230476194794,0.291011667871,0.0,-1.19819794587,2.02272349563,6.08254286467,0.105109338439,0.233248815233,0.0,415.2549694390599,414.32840848712334,416.945187471247,417.87180124527583
4.679999999999988,1.34336025689,0.0635864102045,31.3281579674,0.23638409452,0.304609491629,0.0,-1.36808889882,2.15031658289,6.03486850145,0.0798884475627,0.208194507582,0.0,442.82751568703736,440.811924497299,443.00662691957865,440.93554700192146
4.739999999999987,1.25484240258,0.19734561592,31.6922780786,0.24083896344,0.317372842674,0.0,-1.58347248028,2.30844836227,6.1011407128,0.0595151009595,0.220501602753,0.0,478.8806301315065,479.8568822711592,482.6844245580709,481.14785753438287
4.799999999999986,1.15417402186,0.339906270312,32.0572578325,0.244129047912,0.330380191276,0.0,-1.77313037318,2.44366045544,6.06415346463,0.0432823648538,0.208097144546,0.0,450.7307226097791,449.77252193968707,449.85586142338076,448.54110930326914
4.859999999999984,1.04292655392,0.489892987801,32.4170830855,0.246666264617,0.342856216568,0.0,-1.93605803867,2.55601407985,5.92995177503,0.0402184611906,0.207605539948,0.0,417.28666431677584,417.2893527803849,416.7953897937698,416.5285508635115
4.919999999999983,0.92272682073,0.645953284465,32.7661071939,0.249050676486,0.355026579224,0.0,-2.07154695415,2.64619848035,5.70466770287,0.0387663593744,0.191038907609,0.0,382.85617456329885,381.3236520313859,382.1477372020863,382.01033418736876
4.979999999999982,0.790448828921,0.809952096499,33.1114733476,0.251454728496,0.367250015537,0.0,-2.33850821844,2.82019147322,5.80584977935,0.042549942899,0.22138545703,0.0,494.96483084597486,497.2286247547655,496.0030238842856,496.2815067306556
5.0399999999999805,0.643712555327,0.983229406476,33.4582402667,0.254418886381,0.380884422467,0.0,-2.55366275759,2.95567877895,5.75225034186,0.0604375830289,0.236918773404,0.0,448.6531870130924,449.96321723621145,447.88539309669596,449.33965739749556
